;R1;FH2;FCH4;models;model
35383;2.9620977556661363;8.54864220685072;5.586544451184585;habitable;1
35384;-1.690608213073554;5.12139233673258;6.812000549806134;uninhabitable;0
35385;-3.2765954315485333;3.6651077454763135;6.941703177024847;uninhabitable;0
35386;1.8841472914564266;7.513820717584848;5.629673426128422;uninhabitable;0
35387;1.803639134586651;6.932643491391867;5.129004356805216;uninhabitable;0
35388;1.81234099651773;5.99646361441162;4.18412261789389;uninhabitable;0
35389;-0.7498400652969831;6.23243618520461;6.9822762505015925;uninhabitable;0
35390;1.4980492425088174;8.154777761627786;6.6567285191189685;uninhabitable;0
35391;2.8323243632789836;8.49278441975528;5.660460056476297;inhabited;2
35392;-1.677048623889754;4.547733554781717;6.22478217867147;uninhabitable;0
35393;1.11921240896973;6.942419455661446;5.823207046691715;uninhabitable;0
35394;-0.19279945614534397;7.151041940513665;7.343841396659009;uninhabitable;0
35395;2.986352148544336;7.760053079314347;4.773700930770011;uninhabitable;0
35396;2.5761826244972497;7.610265080334861;5.034082455837611;uninhabitable;0
35397;1.1083406901988726;7.118070354266444;6.009729664067571;uninhabitable;0
35398;1.5452679025612588;8.93930702394422;7.394039121382961;inhabited;2
35399;1.8134536443117657;6.630312352870806;4.816858708559041;uninhabitable;0
35400;2.107209050966834;8.928385295904526;6.821176244937692;inhabited;2
35401;-1.063769306500644;4.531289014980171;5.595058321480815;uninhabitable;0
35402;1.0824519402147241;5.561009103964775;4.478557163750051;uninhabitable;0
35403;1.8553916646897695;8.693331438359793;6.837939773670024;inhabited;2
35404;0.6720446602738598;6.478605152419195;5.806560492145335;uninhabitable;0
35405;0.9211391250696586;9.413618136835668;8.49247901176601;inhabited;2
35406;-0.05077195983964229;6.587363845647182;6.638135805486824;uninhabitable;0
35407;2.5883680855644173;7.927995278572753;5.339627193008336;uninhabitable;0
35408;1.52603274945359;7.19194250456021;5.665909755106619;uninhabitable;0
35409;-0.1486306828028365;5.5683739979998;5.717004680802637;uninhabitable;0
35410;1.4850497972824932;7.766487194569285;6.281437397286791;uninhabitable;0
35411;1.234236804560559;9.705043871504309;8.47080706694375;inhabited;2
35412;0.9509933799307796;6.686037043103014;5.735043663172235;uninhabitable;0
35413;1.0208642567520738;9.689346884475558;8.668482627723483;inhabited;2
35414;-0.6209877604353983;4.802973490607932;5.42396125104333;uninhabitable;0
35415;5.035541904192165;10.186995978143685;5.15145407395152;habitable;1
35416;0.5129111057278135;6.5471604550049145;6.0342493492771005;uninhabitable;0
35417;3.436332883172841;9.535759146614277;6.099426263441436;inhabited;2
35418;-2.3245615083475206;5.068663590618945;7.393225098966466;uninhabitable;0
35419;0.3978063363204165;6.081756798081646;5.6839504617612295;uninhabitable;0
35420;3.008815727599571;8.376972318850918;5.3681565912513465;inhabited;2
35421;0.17502565457113314;5.879332381073494;5.704306726502361;uninhabitable;0
35422;1.6408861044813188;6.8931492626605895;5.252263158179271;uninhabitable;0
35423;-1.7704347921608357;4.524142216256449;6.294577008417284;uninhabitable;0
35424;-0.14501794178821314;5.675093428188397;5.82011136997661;uninhabitable;0
35425;0.6294984040452037;7.951032884267987;7.321534480222784;uninhabitable;0
35426;4.562926832791703;10.304381540307451;5.741454707515747;habitable;1
35427;3.749924888011099;8.675513317179467;4.925588429168369;habitable;1
35428;-0.21816244335536952;4.855364197049382;5.073526640404752;uninhabitable;0
35429;-0.033345725280452196;5.879884432429191;5.913230157709643;uninhabitable;0
35430;-0.18826284917893243;5.8546027438701955;6.042865593049128;uninhabitable;0
35431;1.1459450138430065;9.545245266389554;8.399300252546547;inhabited;2
35432;-1.8179905803598158;4.79508207339571;6.613072653755525;uninhabitable;0
35433;2.642742769878629;8.251632552598172;5.608889782719544;inhabited;2
35434;2.5592312337371776;9.03002324588962;6.470792012152441;uninhabitable;0
35435;4.16877669898143;10.226713249537427;6.057936550555996;habitable;1
35436;3.6600055602095014;8.313879071248776;4.653873511039274;habitable;1
35437;-1.1858596360370284;4.801537871879674;5.987397507916702;uninhabitable;0
35438;1.9987755258750095;6.742941092402429;4.744165566527419;uninhabitable;0
35439;0.8679010085336321;10.367337467468145;9.499436458934513;inhabited;2
35440;-1.536255769422596;5.0380363510130515;6.574292120435648;uninhabitable;0
35441;3.7639280109215494;9.68940790427189;5.9254798933503405;habitable;1
35442;5.534311341886359;10.231839515473728;4.697528173587369;habitable;1
35443;1.8417977654848103;8.51587255885485;6.67407479337004;inhabited;2
35444;-1.5045089536383394;4.459511022466305;5.9640199761046455;uninhabitable;0
